,image,text
379,image/379.jpg,桌上一袋水果
380,image/380.jpg,一隻貓坐在筆記型電腦前
381,image/381.jpg,天空中的手機塔
382,image/382.jpg,桌子上的手機
383,image/383.jpg,桌子上的電視
384,image/384.jpg,地毯上的一管防曬霜
385,image/385.jpg,白色表面上的一塊食物
386,image/386.jpg,一本書坐在地板上
387,image/387.jpg,桌上的遙控器
388,image/388.jpg,一個人的手拿著一顆牙齒
389,image/389.jpg,桌上的一塊布
390,image/390.jpg,床上有一隻黑白相間的貓
391,image/391.jpg,一張床上放著一本書
392,image/392.jpg,藍天有幾朵雲
393,image/393.jpg,一張上面有毯子的床
394,image/394.jpg,桌上一瓶酒
395,image/395.jpg,一個男人坐在桌邊，面前放著鮮花
396,image/396.jpg,穿西裝打領帶的男人
397,image/397.jpg,桌上的一包食物
398,image/398.jpg,螢幕上有水滴的 ipad
399,image/399.jpg,附鍵盤的筆記型電腦
400,image/400.jpg,黑色背景上的 CD
401,image/401.jpg,一個人拿著一個白色的盒子
402,image/402.jpg,桌上的一個咖啡杯
403,image/403.jpg,桌上的一個酒杯
404,image/404.jpg,一個人拿著一瓶廁所清潔劑
405,image/405.jpg,一個女人坐在床上
406,image/406.jpg,一本書坐在沙發上
407,image/407.jpg,一包麵條麵條麵條麵條麵條麵條麵條麵條
408,image/408.jpg,桌上一瓶牛奶
409,image/409.jpg,一個門開著的房間
410,image/410.jpg,一個人拿著一張紙
411,image/411.jpg,a bottle of hand san san san san san san san san san san san san san san
412,image/412.jpg,一個人吃熱狗
413,image/413.jpg,掛在牆上的一件襯衫
414,image/414.jpg,一個人拿著一瓶液體
415,image/415.jpg,上面有訊息的電腦螢幕
416,image/416.jpg,一個人拿著一個塑膠杯
417,image/417.jpg,桌上有幾塊巧克力
418,image/418.jpg,一隻貓躺在書上
419,image/419.jpg,桌子上的一罐油漆
420,image/420.jpg,桌上一盒食物
421,image/421.jpg,紅頭髮的女人的臉
422,image/422.jpg,桌上的橙味棒
423,image/423.jpg,一本雜誌，裡面有筆記型電腦和其他物品
424,image/424.jpg,櫃檯上的一瓶水
425,image/425.jpg,陽光透過平板電腦的螢幕照射進來
426,image/426.jpg,黑色布料，上面有彩色的萬聖節南瓜
427,image/427.jpg,櫃檯上有一瓶口腔噴霧劑
428,image/428.jpg,一個人拿著一瓶藥
429,image/429.jpg,桌上一瓶酒
430,image/430.jpg,桌子上的一張名片
431,image/431.jpg,一個人的手拿著一個細胞
432,image/432.jpg,拿著一包食物的人
433,image/433.jpg,拿著一罐食物的人
434,image/434.jpg,一個拿著手機的人
435,image/435.jpg,一瓶液體放在桌上
436,image/436.jpg,一張上面有男人照片的卡片
437,image/437.jpg,盤子裡的一塊蛋糕
438,image/438.jpg,穿西裝打領帶的男人
439,image/439.jpg,一個拿著遙控器的人
440,image/440.jpg,櫃檯上的一袋肉
441,image/441.jpg,電視螢幕上的一個人
442,image/442.jpg,桌子上的一張名片
443,image/443.jpg,有人拿著一副太陽眼鏡
444,image/444.jpg,多雲的天空，背景有樹木
445,image/445.jpg,地板上有一袋食物
446,image/446.jpg,木桌上的一個十字架
447,image/447.jpg,桌上一瓶酒
448,image/448.jpg,陽光透過雲層照耀
449,image/449.jpg,帶有迷彩印花的襯衫
450,image/450.jpg,水槽裡的一罐液體
451,image/451.jpg,一間帶床的飯店房間
452,image/452.jpg,有人拿著一罐藥丸
453,image/453.jpg,一個人站在房間裡
454,image/454.jpg,桌子上有一個黑色袋子
455,image/455.jpg,坐在桌子上的香蕉
456,image/456.jpg,一個人在一張紙上寫字
457,image/457.jpg,有人拿著一罐啤酒
458,image/458.jpg,一個人躺在床上，旁邊有一盒麥片粥
459,image/459.jpg,掛在牆上的一件襯衫
460,image/460.jpg,一件襯衫和一瓶水
461,image/461.jpg,停車場上空多雲
462,image/462.jpg,桌上的一本書
463,image/463.jpg,床上一盒披薩
464,image/464.jpg,有人手裡拿著刀
465,image/465.jpg,掛在牆上的 Wii 遊戲控制器
466,image/466.jpg,一個女人躺在床上
467,image/467.jpg,木地板上的貼紙
468,image/468.jpg,一個紅色的袋子，上面有黑色的頭髮
469,image/469.jpg,正在改建的房間
470,image/470.jpg,一個人舉著一張紙
471,image/471.jpg,桌上一盒香煙
472,image/472.jpg,桌上的綠色水果
473,image/473.jpg,桌子上的一張美元鈔票
474,image/474.jpg,爐子上的一盒食物
475,image/475.jpg,一罐乳木果 乳木果 乳木果 乳木果 乳木果 乳木果 乳木果 乳木果 乳木果 乳木果 乳木果 乳木果 乳木果
476,image/476.jpg,桌上的一碗食物
477,image/477.jpg,桌子上的一張紙
478,image/478.jpg,上面有一些食物的菜單
479,image/479.jpg,夜晚的街道，月亮當空
480,image/480.jpg,有人拿著一罐食物
481,image/481.jpg,人臉模糊
482,image/482.jpg,一個人坐在椅子上
483,image/483.jpg,桌子上的一張紙
484,image/484.jpg,有頂燈的房間
485,image/485.jpg,一個男人的手拿著一個瓶子
486,image/486.jpg,魚缸裡的一條魚
487,image/487.jpg,冰箱裡放一盒雞湯
488,image/488.jpg,一個男人坐在桌邊
489,image/489.jpg,桌上的一塊食物
490,image/490.jpg,桌子上的一張紙
491,image/491.jpg,桌上一袋食物
492,image/492.jpg,桌上一袋食物
493,image/493.jpg,白色背景的電腦鍵盤
494,image/494.jpg,桌子上有一個黑色袋子
495,image/495.jpg,一個人拿著一瓶酒
496,image/496.jpg,一張桌子，上面有一台電腦
497,image/497.jpg,有人拿著一罐百事可樂
498,image/498.jpg,桌上一袋食物
499,image/499.jpg,一個人坐在辦公桌前
500,image/500.jpg,一個有標籤的瓶子
501,image/501.jpg,人臉模糊效果
502,image/502.jpg,地板上有加熱器的房間
503,image/503.jpg,在一張紙上書寫某種類型的文字
504,image/504.jpg,一本打開的書頁
505,image/505.jpg,桌子上的一張名片
506,image/506.jpg,充滿大量食物的商店
507,image/507.jpg,牆上的恆溫器
508,image/508.jpg,小房間裡的一張床
509,image/509.jpg,一個人坐在桌邊
510,image/510.jpg,女人的脖子上有一塊紙巾
511,image/511.jpg,一個人拿著一台黑色筆記型電腦
512,image/512.jpg,房間角落的風扇
513,image/513.jpg,一個花瓶，裡面有一朵花
514,image/514.jpg,一個嬰兒在玩電子遊戲
515,image/515.jpg,廚房檯面上的兩罐食物
516,image/516.jpg,一個拿著遙控器的人
517,image/517.jpg,桌上一盒食物
518,image/518.jpg,一盒柳橙和檸檬
519,image/519.jpg,桌上放著一本書
520,image/520.jpg,木桌上的一個單元格
521,image/521.jpg,一個人拿著一張紙
522,image/522.jpg,一本書放在一個人的腿上
523,image/523.jpg,廁所裡有一卷衛生紙
524,image/524.jpg,桌上一瓶水
525,image/525.jpg,建築物側面的蟲子
526,image/526.jpg,頭上戴著王冠的女人
527,image/527.jpg,黃色襯衫上的毛絨動物
528,image/528.jpg,一隻風箏在天上飛
529,image/529.jpg,一隻狗躺在床上
530,image/530.jpg,穿著粉紅色襯衫的人
531,image/531.jpg,持有遙控裝置的人
532,image/532.jpg,一個人的腳在塑膠袋裡
533,image/533.jpg,桌上一盒食物
534,image/534.jpg,牆上有一個人的影子
535,image/535.jpg,帶有 Windows XP 標誌的電腦螢幕
536,image/536.jpg,一個人和一隻狗在門廊上
537,image/537.jpg,桌上一瓶啤酒
538,image/538.jpg,木桌上的攪拌機
539,image/539.jpg,桌子上的電視
540,image/540.jpg,一個人拿著一本書
541,image/541.jpg,帶把手的木門
542,image/542.jpg,衣服掛在衣架上
543,image/543.jpg,桌上的一塊紅布
544,image/544.jpg,一隻狗睡在狗床上
545,image/545.jpg,地板上放著一盒食物
546,image/546.jpg,具有模糊效果的電視
547,image/547.jpg,太陽在天空落下
548,image/548.jpg,有人拿著一罐食物
549,image/549.jpg,一個人的手拿著一張紙
550,image/550.jpg,床上的充氣玩具
551,image/551.jpg,房子上方多雲的天空
552,image/552.jpg,有人拿著一包薯片
553,image/553.jpg,夜空中的月亮
554,image/554.jpg,某人的腳在地板上
555,image/555.jpg,桌上有一台筆記型電腦和一個包包
556,image/556.jpg,一個人拿著一瓶舊香料
557,image/557.jpg,一個人拿著一卷衛生紙
558,image/558.jpg,一個人拿著一袋薯片
559,image/559.jpg,牆上掛著一個女人
560,image/560.jpg,桌上的一對耳環
561,image/561.jpg,櫃檯上的一罐食物
562,image/562.jpg,桌子上的手機和錢包
563,image/563.jpg,拿著名片的人
564,image/564.jpg,桌上一盒食物
565,image/565.jpg,洗衣機上的控制裝置
566,image/566.jpg,穿西裝打領帶的男人
567,image/567.jpg,桌上的一張撲克牌
568,image/568.jpg,一隻貓坐在桌子上
569,image/569.jpg,帶有兩個抽屜的木製梳妝台
570,image/570.jpg,一支筆黏在牆上
571,image/571.jpg,一個人拿著一袋食物
572,image/572.jpg,一個人躺在床上
573,image/573.jpg,背景模糊的手機
574,image/574.jpg,一隻貓躺在地毯上
575,image/575.jpg,桌上的一盤食物
576,image/576.jpg,一瓶水放在毯子上
577,image/577.jpg,地毯上的一罐食物
578,image/578.jpg,黑色背景上的綠卡
579,image/579.jpg,桌子上的鬧鐘
580,image/580.jpg,上面有訊息的電腦螢幕
581,image/581.jpg,一個拿著手機的人
582,image/582.jpg,一個有標籤的瓶子
583,image/583.jpg,一個女人坐在桌邊
584,image/584.jpg,桌子上的一罐雞肉
585,image/585.jpg,一個人拿著 Wii 遊戲控制器
586,image/586.jpg,地板上有一瓶牛奶
587,image/587.jpg,一袋咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳哈哈哈
588,image/588.jpg,冰箱上的棒棒糖
589,image/589.jpg,桌上一盒咖啡
590,image/590.jpg,櫃檯上的一盒薯片
591,image/591.jpg,桌上一瓶啤酒
592,image/592.jpg,桌上的一台筆記型電腦
